"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","143","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","24","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Masters/M_Blank.M_Blank","0","0","24","1","0.000000","0","0"
"/Game/DustinsFolder/FireflyMat.FireflyMat","0","0","143","1","0.000000","0","0"
"/Game/MadisonsFolder/Meshes/Imports/Slats.Slats","0","15","15","1","15.051250","0","0"
"/Game/Stephens_Folder/Prop_Models/Test_Models/pasted__Light.pasted__Light","0","15","15","1","9.677407","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Textures/Coupe_2.Coupe_2","0","15","15","1","16.371908","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/WhiteWalls.WhiteWalls","0","15","15","1","16.643768","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Upholstry.Upholstry","0","15","15","1","16.618481","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Sticker.Sticker","0","15","15","1","16.386292","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Rubber1.Rubber1","0","15","15","1","16.316763","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/RearLights.RearLights","0","15","15","1","16.260223","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/pasted__Light.pasted__Light","0","15","15","1","16.321472","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Mirror1.Mirror1","0","15","15","1","16.320168","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/lambert1.lambert1","0","15","15","1","16.497017","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Headlights1.Headlights1","0","15","15","1","16.822897","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Glass.Glass","0","15","15","1","16.578405","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Floor.Floor","0","15","15","1","16.785206","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Chrome.Chrome","0","15","15","1","17.119078","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/Bulb.Bulb","0","15","15","1","16.613155","0","0"
"/Game/Stephens_Folder/Prop_Models/Cars/Test/aiStandardSurface17.aiStandardSurface17","0","15","15","1","16.159107","0","0"
"/Game/Stephens_Folder/Hero_Models/TestImportofGun1/GunMainMaterial.GunMainMaterial","0","15","15","1","15.092536","0","0"
"/Game/Stephens_Folder/Car_Models/Volks_Van/Volks_Van.Volks_Van","0","15","15","1","12.553220","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUp_Revised2/Revised_Car_Glass.Revised_Car_Glass","0","15","15","1","20.174528","0","0"
"/Game/Stephens_Folder/Car_Models/Ford_PickUp_Revised2/Revised_Car_Body.Revised_Car_Body","0","24","24","1","26.955597","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","51","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","24","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/screen3.screen3","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/Screen2.Screen2","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/Screen.Screen","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/M_Metal_Copper.M_Metal_Copper","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/M_Basic_Wall.M_Basic_Wall","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Levels/BasicShapeMaterial.BasicShapeMaterial","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Characters/OLDship_parts/MainShip_RevisedUvs.MainShip_RevisedUvs","0","0","15","1","0.000000","0","0"
"/Game/RobertFunZone/Characters/NEWship_parts/MainShip_RevisedUvs.MainShip_RevisedUvs","0","0","15","1","0.000000","0","0"
"/Game/Movies/AlienMat1.AlienMat1","0","24","24","1","20.567068","0","0"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","909","9","0.000000","0","3030"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","202","2","0.000000","0","1111"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","0","0","77","1","0.000000","0","0"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","0","101","1","0.000000","0","0"
"/Game/MadisonsFolder/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","0","102","0","1","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/flora/invisible.invisible","0","0","38","1","0.000000","0","0"
"/Game/MadisonsFolder/NaturePackage/Materials/BaseMaterial/Gray_M2.Gray_M2","0","0","30","1","0.000000","0","0"
"/Game/DustinsFolder/UFOTrailMatgreenyellow.UFOTrailMatgreenyellow","0","143","143","1","148.021149","0","0"
"/Game/DustinsFolder/UFOTrailMatgreen.UFOTrailMatgreen","0","143","143","1","141.008209","0","0"
"/Game/DustinsFolder/ekect.ekect","0","143","143","1","131.308212","0","0"
"/Game/DustinsFolder/ball.ball","0","0","143","1","0.000000","0","0"
